,Year,Reporter,Reporter_ISO,Partner,Partner_ISO,Commodity_Code,Trade_Value_USD
26247,2018,Israel,ISR,Turkey,TUR,706,88000
26248,2018,Israel,ISR,Turkey,TUR,5705,54000
26249,2018,Israel,ISR,Turkey,TUR,2810,56000
26250,2018,Israel,ISR,Turkey,TUR,7115,3000
26251,2018,Israel,ISR,Turkey,TUR,7403,1239000
26252,2018,Israel,ISR,Turkey,TUR,2811,2266000
26253,2018,Israel,ISR,Turkey,TUR,813,4793000
26254,2018,Israel,ISR,Turkey,TUR,713,2074000
26255,2018,Israel,ISR,Turkey,TUR,2007,872000
26256,2018,Israel,ISR,Turkey,TUR,2836,7290000
26257,2018,Israel,ISR,Turkey,TUR,6117,165000
26258,2018,Israel,ISR,Turkey,TUR,3306,2000
26259,2018,Israel,ISR,Turkey,TUR,2106,6949000
26260,2018,Israel,ISR,Turkey,TUR,7104,1000
26261,2018,Israel,ISR,Turkey,TUR,2909,323000
26262,2018,Israel,ISR,Ukraine,UKR,1206,30000
26263,2018,Israel,ISR,Ukraine,UKR,4401,783000
26264,2018,Israel,ISR,Ukraine,UKR,3402,1000
26265,2018,Israel,ISR,Ukraine,UKR,1213,15000
26266,2018,Israel,ISR,Ukraine,UKR,8480,3791000
26267,2018,Israel,ISR,Ukraine,UKR,6804,59000
26268,2018,Israel,ISR,Ukraine,UKR,9024,5000
26269,2018,Israel,ISR,Ukraine,UKR,2921,6000
26270,2018,Israel,ISR,Ukraine,UKR,4911,65000
26271,2018,Israel,ISR,Ukraine,UKR,9025,6000
26272,2018,Israel,ISR,Ukraine,UKR,6205,1000
26273,2018,Israel,ISR,Ukraine,UKR,4408,407000
26274,2018,Israel,ISR,Ukraine,UKR,4804,5000
26275,2018,Israel,ISR,Ukraine,UKR,6103,25000
26276,2018,Israel,ISR,Ukraine,UKR,8487,61000
26277,2018,Israel,ISR,Ukraine,UKR,6212,1000
26278,2018,Israel,ISR,Ukraine,UKR,8509,4000
26279,2018,Israel,ISR,Ukraine,UKR,4420,32000
26280,2018,Israel,ISR,Ukraine,UKR,9402,10000
26281,2018,Israel,ISR,Ukraine,UKR,5406,1000
26282,2018,Israel,ISR,Ukraine,UKR,8414,631000
26283,2018,Israel,ISR,Ukraine,UKR,305,1309000
26284,2018,Israel,ISR,Ukraine,UKR,6211,262000
26285,2018,Israel,ISR,Ukraine,UKR,6913,20000
26286,2018,Israel,ISR,Ukraine,UKR,4421,482000
26287,2018,Israel,ISR,Ukraine,UKR,7020,3000
26288,2018,Israel,ISR,Ukraine,UKR,8207,61000
